Numéro;Type election;Annee;Type enregistrement;Numéro tour;Code departement;Code commune;Numéro bdv;Indicatif;Inscrits;Abstentions;Votants;Blancs;Nuls;Exprimes;Nombre de listes;Liste;Voix;NOM;ADRESSE
131;MN;2020;V;1;31;555;0127;I;891;542;349;4;6;339;12;Lutte ouvrière;4;ECOLE ETIENNE BILLIERES;56 RUE JACQUES GAMELIN
131;MN;2020;V;1;31;555;0127;I;891;542;349;4;6;339;12;Toulouse anticapitaliste;8;ECOLE ETIENNE BILLIERES;56 RUE JACQUES GAMELIN
132;MN;2020;V;1;31;555;0128;I;549;304;245;1;3;241;12;Rassemblement Toulousain;11;ECOLE ETIENNE BILLIERES;56 RUE JACQUES GAMELIN
132;MN;2020;V;1;31;555;0128;I;549;304;245;1;3;241;12;Toulouse animaliste;3;ECOLE ETIENNE BILLIERES;56 RUE JACQUES GAMELIN
132;MN;2020;V;1;31;555;0128;I;549;304;245;1;3;241;12;Debout Toulouse;3;ECOLE ETIENNE BILLIERES;56 RUE JACQUES GAMELIN
133;MN;2020;V;1;31;555;0129;I;1157;669;488;1;5;482;12;Toulouse belle et forte;18;ECOLE FONTAINE BAYONNE;14 RUE DU DUFAUR DE PIBRAC
133;MN;2020;V;1;31;555;0129;I;1157;669;488;1;5;482;12;Une nouvelle énergie pour Toulouse;103;ECOLE FONTAINE BAYONNE;14 RUE DU DUFAUR DE PIBRAC
134;MN;2020;V;1;31;555;0130;I;1391;878;513;5;7;501;12;Toulouse belle et forte;16;ECOLE FONTAINE BAYONNE;14 RUE DU DUFAUR DE PIBRAC
134;MN;2020;V;1;31;555;0130;I;1391;878;513;5;7;501;12;Une nouvelle énergie pour Toulouse;94;ECOLE FONTAINE BAYONNE;14 RUE DU DUFAUR DE PIBRAC
135;MN;2020;V;1;31;555;0131;I;826;672;154;0;3;151;12;Une nouvelle énergie pour Toulouse;31;ECOLE GEORGES HYON;1 IMPASSE BACHAGA BOUALAM
136;MN;2020;V;1;31;555;0132;I;973;740;233;2;5;226;12;En avant Toulouse;1;ECOLE GEORGES HYON;1 IMPASSE BACHAGA BOUALAM
136;MN;2020;V;1;31;555;0132;I;973;740;233;2;5;226;12;Lutte ouvrière;0;ECOLE GEORGES HYON;1 IMPASSE BACHAGA BOUALAM
137;MN;2020;V;1;31;555;0133;I;855;620;235;6;10;219;12;Aimer Toulouse avec Jean-Luc Moudenc;53;ECOLE GEORGES HYON;1 IMPASSE BACHAGA BOUALAM
137;MN;2020;V;1;31;555;0133;I;855;620;235;6;10;219;12;Toulouse anticapitaliste;2;ECOLE GEORGES HYON;1 IMPASSE BACHAGA BOUALAM
138;MN;2020;V;1;31;555;0134;I;1073;758;315;2;5;308;12;Toulouse belle et forte;1;GROUPE SCOLAIRE VIOLLET LE DUC;23 RUE EUGENE VIOLLET LE DUC
139;MN;2020;V;1;31;555;0135;I;964;741;223;0;5;218;12;Toulouse belle et forte;4;GROUPE SCOLAIRE VIOLLET LE DUC;23 RUE EUGENE VIOLLET LE DUC
139;MN;2020;V;1;31;555;0135;I;964;741;223;0;5;218;12;Toulouse anticapitaliste;5;GROUPE SCOLAIRE VIOLLET LE DUC;23 RUE EUGENE VIOLLET LE DUC
140;MN;2020;V;1;31;555;0136;I;1160;734;426;2;6;418;12;Une nouvelle énergie pour Toulouse;104;GROUPE SCOLAIRE VIOLLET LE DUC;23 RUE EUGENE VIOLLET LE DUC
141;MN;2020;V;1;31;555;0137;I;405;284;121;0;4;117;12;Toulouse anticapitaliste;0;FOYER 3° AGE;RUE LOUISON BOBET
141;MN;2020;V;1;31;555;0137;I;405;284;121;0;4;117;12;Pour la cohésion ! L’autre choix;10;FOYER 3° AGE;RUE LOUISON BOBET
142;MN;2020;V;1;31;555;0138;I;1050;671;379;1;4;374;12;Rassemblement Toulousain;27;ECOLE LARDENNE;20 CHEMIN ROCAMADOUR
142;MN;2020;V;1;31;555;0138;I;1050;671;379;1;4;374;12;Toulouse belle et forte;19;ECOLE LARDENNE;20 CHEMIN ROCAMADOUR
142;MN;2020;V;1;31;555;0138;I;1050;671;379;1;4;374;12;Aimer Toulouse avec Jean-Luc Moudenc;188;ECOLE LARDENNE;20 CHEMIN ROCAMADOUR
142;MN;2020;V;1;31;555;0138;I;1050;671;379;1;4;374;12;Lutte ouvrière;1;ECOLE LARDENNE;20 CHEMIN ROCAMADOUR
143;MN;2020;V;1;31;555;0139;I;1011;619;392;5;3;384;12;Aimer Toulouse avec Jean-Luc Moudenc;178;ECOLE LARDENNE;20 CHEMIN ROCAMADOUR
143;MN;2020;V;1;31;555;0139;I;1011;619;392;5;3;384;12;Toulouse anticapitaliste;6;ECOLE LARDENNE;20 CHEMIN ROCAMADOUR
144;MN;2020;V;1;31;555;0140;I;966;557;409;2;1;406;12;Rassemblement Toulousain;31;ECOLE LARDENNE;20 CHEMIN ROCAMADOUR
144;MN;2020;V;1;31;555;0140;I;966;557;409;2;1;406;12;Lutte ouvrière;2;ECOLE LARDENNE;20 CHEMIN ROCAMADOUR
145;MN;2020;V;1;31;555;0141;I;825;462;363;3;2;358;12;Toulouse aux travailleurs, pas aux spéculateurs;1;ECOLE LESPINASSE;3 RUE DU CHAIREDON
145;MN;2020;V;1;31;555;0141;I;825;462;363;3;2;358;12;Toulouse belle et forte;7;ECOLE LESPINASSE;3 RUE DU CHAIREDON
145;MN;2020;V;1;31;555;0141;I;825;462;363;3;2;358;12;Archipel Citoyen;142;ECOLE LESPINASSE;3 RUE DU CHAIREDON
145;MN;2020;V;1;31;555;0141;I;825;462;363;3;2;358;12;Debout Toulouse;4;ECOLE LESPINASSE;3 RUE DU CHAIREDON
146;MN;2020;V;1;31;555;0142;I;932;480;452;3;5;444;12;En avant Toulouse;1;ECOLE LESPINASSE;3 RUE DU CHAIREDON
146;MN;2020;V;1;31;555;0142;I;932;480;452;3;5;444;12;Aimer Toulouse avec Jean-Luc Moudenc;176;ECOLE LESPINASSE;3 RUE DU CHAIREDON
147;MN;2020;V;1;31;555;0143;I;830;460;370;0;2;368;12;En avant Toulouse;0;ECOLE LESPINASSE;3 RUE DU CHAIREDON
147;MN;2020;V;1;31;555;0143;I;830;460;370;0;2;368;12;Aimer Toulouse avec Jean-Luc Moudenc;95;ECOLE LESPINASSE;3 RUE DU CHAIREDON
148;MN;2020;V;1;31;555;0144;I;852;527;325;1;2;322;12;Toulouse animaliste;8;GROUPE SCOLAIRE LITTRE;2 PLACE BERTIER
149;MN;2020;V;1;31;555;0145;I;885;593;292;0;2;290;12;Archipel Citoyen;53;GROUPE SCOLAIRE LITTRE;2 PLACE BERTIER
149;MN;2020;V;1;31;555;0145;I;885;593;292;0;2;290;12;Aimer Toulouse avec Jean-Luc Moudenc;125;GROUPE SCOLAIRE LITTRE;2 PLACE BERTIER
149;MN;2020;V;1;31;555;0145;I;885;593;292;0;2;290;12;Debout Toulouse;7;GROUPE SCOLAIRE LITTRE;2 PLACE BERTIER
150;MN;2020;V;1;31;555;0146;I;885;638;247;1;7;239;12;En avant Toulouse;0;GROUPE SCOLAIRE LITTRE;2 PLACE BERTIER
150;MN;2020;V;1;31;555;0146;I;885;638;247;1;7;239;12;Pour la cohésion ! L’autre choix;12;GROUPE SCOLAIRE LITTRE;2 PLACE BERTIER
151;MN;2020;V;1;31;555;0147;I;1070;684;386;0;2;384;12;Rassemblement Toulousain;9;GROUPE SCOLAIRE LITTRE;2 PLACE BERTIER
152;MN;2020;V;1;31;555;0148;I;869;610;259;1;4;254;12;Toulouse animaliste;2;GROUPE SCOLAIRE LITTRE;2 PLACE BERTIER
153;MN;2020;V;1;31;555;0149;I;1010;581;429;3;4;422;12;Toulouse anticapitaliste;10;ECOLE DES GAIS PINSONS;270 RUE DES FONTAINES
154;MN;2020;V;1;31;555;0150;I;783;482;301;3;2;296;12;Archipel Citoyen;123;ECOLE DES GAIS PINSONS;270 RUE DES FONTAINES
155;MN;2020;V;1;31;555;0151;I;1101;666;435;3;2;430;12;Rassemblement Toulousain;13;ECOLE DES GAIS PINSONS;270 RUE DES FONTAINES
155;MN;2020;V;1;31;555;0151;I;1101;666;435;3;2;430;12;Toulouse belle et forte;15;ECOLE DES GAIS PINSONS;270 RUE DES FONTAINES
155;MN;2020;V;1;31;555;0151;I;1101;666;435;3;2;430;12;Archipel Citoyen;152;ECOLE DES GAIS PINSONS;270 RUE DES FONTAINES
156;MN;2020;V;1;31;555;0152;I;668;400;268;0;0;268;12;Toulouse anticapitaliste;2;ECOLE DES GAIS PINSONS;270 RUE DES FONTAINES
156;MN;2020;V;1;31;555;0152;I;668;400;268;0;0;268;12;Pour la cohésion ! L’autre choix;10;ECOLE DES GAIS PINSONS;270 RUE DES FONTAINES
157;MN;2020;V;1;31;555;0153;I;1034;636;398;3;3;392;12;Rassemblement Toulousain;14;ECOLE DES GAIS PINSONS;270 RUE DES FONTAINES
157;MN;2020;V;1;31;555;0153;I;1034;636;398;3;3;392;12;Toulouse animaliste;4;ECOLE DES GAIS PINSONS;270 RUE DES FONTAINES
157;MN;2020;V;1;31;555;0153;I;1034;636;398;3;3;392;12;Debout Toulouse;2;ECOLE DES GAIS PINSONS;270 RUE DES FONTAINES
159;MN;2020;V;1;31;555;0155;I;914;539;375;2;2;371;12;Archipel Citoyen;127;ECOLE DES AMIDONNIERS;123 ALLEE DE BRIENNE
159;MN;2020;V;1;31;555;0155;I;914;539;375;2;2;371;12;Toulouse animaliste;3;ECOLE DES AMIDONNIERS;123 ALLEE DE BRIENNE
159;MN;2020;V;1;31;555;0155;I;914;539;375;2;2;371;12;Toulouse anticapitaliste;7;ECOLE DES AMIDONNIERS;123 ALLEE DE BRIENNE
159;MN;2020;V;1;31;555;0155;I;914;539;375;2;2;371;12;Debout Toulouse;1;ECOLE DES AMIDONNIERS;123 ALLEE DE BRIENNE
160;MN;2020;V;1;31;555;0156;I;989;539;450;6;1;443;12;Rassemblement Toulousain;12;ECOLE DES AMIDONNIERS;123 ALLEE DE BRIENNE
160;MN;2020;V;1;31;555;0156;I;989;539;450;6;1;443;12;Toulouse aux travailleurs, pas aux spéculateurs;1;ECOLE DES AMIDONNIERS;123 ALLEE DE BRIENNE
161;MN;2020;V;1;31;555;0157;I;1048;598;450;3;6;441;12;Toulouse belle et forte;6;MDC NORD;PL MARCHE AUX COCHONS
161;MN;2020;V;1;31;555;0157;I;1048;598;450;3;6;441;12;Lutte ouvrière;2;MDC NORD;PL MARCHE AUX COCHONS
162;MN;2020;V;1;31;555;0158;I;1030;702;328;2;1;325;12;Aimer Toulouse avec Jean-Luc Moudenc;111;MDC NORD;PL MARCHE AUX COCHONS
162;MN;2020;V;1;31;555;0158;I;1030;702;328;2;1;325;12;Une nouvelle énergie pour Toulouse;69;MDC NORD;PL MARCHE AUX COCHONS
162;MN;2020;V;1;31;555;0158;I;1030;702;328;2;1;325;12;Debout Toulouse;5;MDC NORD;PL MARCHE AUX COCHONS
163;MN;2020;V;1;31;555;0159;I;1017;569;448;4;1;443;12;En avant Toulouse;2;MDC NORD;PL MARCHE AUX COCHONS
163;MN;2020;V;1;31;555;0159;I;1017;569;448;4;1;443;12;Aimer Toulouse avec Jean-Luc Moudenc;152;MDC NORD;PL MARCHE AUX COCHONS
163;MN;2020;V;1;31;555;0159;I;1017;569;448;4;1;443;12;Pour la cohésion ! L’autre choix;23;MDC NORD;PL MARCHE AUX COCHONS
164;MN;2020;V;1;31;555;0160;I;1004;570;434;2;7;425;12;Toulouse aux travailleurs, pas aux spéculateurs;0;MDC NORD;PL MARCHE AUX COCHONS
164;MN;2020;V;1;31;555;0160;I;1004;570;434;2;7;425;12;Toulouse anticapitaliste;1;MDC NORD;PL MARCHE AUX COCHONS
165;MN;2020;V;1;31;555;0161;I;737;463;274;1;3;270;12;Une nouvelle énergie pour Toulouse;72;ECOLE ALFRED DE MUSSET;5 RUE DU GENERAL HOCHE
165;MN;2020;V;1;31;555;0161;I;737;463;274;1;3;270;12;Pour la cohésion ! L’autre choix;11;ECOLE ALFRED DE MUSSET;5 RUE DU GENERAL HOCHE
166;MN;2020;V;1;31;555;0162;I;951;616;335;3;4;328;12;Toulouse animaliste;4;ECOLE ALFRED DE MUSSET;5 RUE DU GENERAL HOCHE
166;MN;2020;V;1;31;555;0162;I;951;616;335;3;4;328;12;Toulouse anticapitaliste;5;ECOLE ALFRED DE MUSSET;5 RUE DU GENERAL HOCHE
166;MN;2020;V;1;31;555;0162;I;951;616;335;3;4;328;12;Debout Toulouse;6;ECOLE ALFRED DE MUSSET;5 RUE DU GENERAL HOCHE
167;MN;2020;V;1;31;555;0163;I;659;490;169;3;2;164;12;Archipel Citoyen;43;ECOLE ALFRED DE MUSSET;5 RUE DU GENERAL HOCHE
167;MN;2020;V;1;31;555;0163;I;659;490;169;3;2;164;12;Toulouse animaliste;4;ECOLE ALFRED DE MUSSET;5 RUE DU GENERAL HOCHE
169;MN;2020;V;1;31;555;0165;I;1370;850;520;4;5;511;12;Rassemblement Toulousain;30;MATERNELLE PONTS JUMEAUX;18 RUE CECILE BRUNSCHVICG
169;MN;2020;V;1;31;555;0165;I;1370;850;520;4;5;511;12;Toulouse belle et forte;16;MATERNELLE PONTS JUMEAUX;18 RUE CECILE BRUNSCHVICG
169;MN;2020;V;1;31;555;0165;I;1370;850;520;4;5;511;12;Toulouse anticapitaliste;3;MATERNELLE PONTS JUMEAUX;18 RUE CECILE BRUNSCHVICG
170;MN;2020;V;1;31;555;0166;I;1146;675;471;4;4;463;12;Toulouse aux travailleurs, pas aux spéculateurs;0;MATERNELLE PONTS JUMEAUX;18 RUE CECILE BRUNSCHVICG
170;MN;2020;V;1;31;555;0166;I;1146;675;471;4;4;463;12;Toulouse anticapitaliste;5;MATERNELLE PONTS JUMEAUX;18 RUE CECILE BRUNSCHVICG
170;MN;2020;V;1;31;555;0166;I;1146;675;471;4;4;463;12;Debout Toulouse;1;MATERNELLE PONTS JUMEAUX;18 RUE CECILE BRUNSCHVICG
171;MN;2020;V;1;31;555;0167;I;1121;686;435;2;4;429;12;Rassemblement Toulousain;24;ECOLE FALGUIERE;2 RUE D ARTAGNAN
171;MN;2020;V;1;31;555;0167;I;1121;686;435;2;4;429;12;Toulouse aux travailleurs, pas aux spéculateurs;0;ECOLE FALGUIERE;2 RUE D ARTAGNAN
171;MN;2020;V;1;31;555;0167;I;1121;686;435;2;4;429;12;Archipel Citoyen;120;ECOLE FALGUIERE;2 RUE D ARTAGNAN
171;MN;2020;V;1;31;555;0167;I;1121;686;435;2;4;429;12;Une nouvelle énergie pour Toulouse;81;ECOLE FALGUIERE;2 RUE D ARTAGNAN
172;MN;2020;V;1;31;555;0168;I;889;525;364;2;5;357;12;Lutte ouvrière;1;ECOLE FALGUIERE;2 RUE D ARTAGNAN
173;MN;2020;V;1;31;555;0169;I;865;497;368;3;5;360;12;Rassemblement Toulousain;15;ECOLE FALGUIERE;2 RUE D ARTAGNAN
173;MN;2020;V;1;31;555;0169;I;865;497;368;3;5;360;12;Une nouvelle énergie pour Toulouse;60;ECOLE FALGUIERE;2 RUE D ARTAGNAN
173;MN;2020;V;1;31;555;0169;I;865;497;368;3;5;360;12;Debout Toulouse;3;ECOLE FALGUIERE;2 RUE D ARTAGNAN
173;MN;2020;V;1;31;555;0169;I;865;497;368;3;5;360;12;Pour la cohésion ! L’autre choix;19;ECOLE FALGUIERE;2 RUE D ARTAGNAN
174;MN;2020;V;1;31;555;0170;I;859;503;356;5;7;344;12;En avant Toulouse;0;ECOLE FALGUIERE;2 RUE D ARTAGNAN
175;MN;2020;V;1;31;555;0171;I;1006;575;431;8;3;420;12;Aimer Toulouse avec Jean-Luc Moudenc;159;ECOLE DES SEPT DENIERS;110 ROUTE DE BLAGNAC
175;MN;2020;V;1;31;555;0171;I;1006;575;431;8;3;420;12;Lutte ouvrière;1;ECOLE DES SEPT DENIERS;110 ROUTE DE BLAGNAC
175;MN;2020;V;1;31;555;0171;I;1006;575;431;8;3;420;12;Pour la cohésion ! L’autre choix;13;ECOLE DES SEPT DENIERS;110 ROUTE DE BLAGNAC
